kegg_class,final_name,type,gene
Transport pathways,"Transport, extracellular",recon3d_gene,ATP10A
Transport pathways,"Transport, extracellular",recon3d_gene,ABCB4
Transport pathways,"Transport, extracellular",recon3d_gene,SLCO2B1
Transport pathways,"Transport, extracellular",recon3d_gene,SLCO1A2
Transport pathways,"Transport, extracellular",recon3d_gene,SLC12A7
Transport pathways,"Transport, extracellular",recon3d_gene,SLC12A5
Transport pathways,"Transport, extracellular",recon3d_gene,SLC12A6
Transport pathways,"Transport, extracellular",recon3d_gene,SLC12A4
Transport pathways,"Transport, extracellular",recon3d_gene,CFTR
Transport pathways,"Transport, extracellular",recon3d_gene,SLC26A1
Transport pathways,"Transport, extracellular",recon3d_gene,SLC26A2
Transport pathways,"Transport, extracellular",recon3d_gene,SLC22A7
Transport pathways,"Transport, extracellular",recon3d_gene,SLC22A11
Transport pathways,"Transport, extracellular",recon3d_gene,RALBP1
Transport pathways,"Transport, extracellular",recon3d_gene,SLC38A3
Transport pathways,"Transport, extracellular",recon3d_gene,SLC27A5
Transport pathways,"Transport, extracellular",recon3d_gene,SLC27A2
Transport pathways,"Transport, extracellular",recon3d_gene,SLC27A4
Transport pathways,"Transport, extracellular",recon3d_gene,SLC7A9
Transport pathways,"Transport, extracellular",recon3d_gene,SLC3A1
Transport pathways,"Transport, extracellular",recon3d_gene,SLC6A9
Transport pathways,"Transport, extracellular",recon3d_gene,SLC22A5
Transport pathways,"Transport, extracellular",recon3d_gene,SLCO1C1
Transport pathways,"Transport, extracellular",recon3d_gene,SLCO3A1
Transport pathways,"Transport, extracellular",recon3d_gene,SLCO4A1
Transport pathways,"Transport, extracellular",recon3d_gene,SLC46A1
Transport pathways,"Transport, extracellular",recon3d_gene,FLVCR1
Transport pathways,"Transport, extracellular",recon3d_gene,LRP1
Transport pathways,"Transport, extracellular",recon3d_gene,SLC52A3
Transport pathways,"Transport, extracellular",recon3d_gene,MGLL
Transport pathways,"Transport, extracellular",recon3d_gene,ABHD12
Transport pathways,"Transport, extracellular",recon3d_gene,SDC1
Transport pathways,"Transport, extracellular",recon3d_gene,HSPG2
Transport pathways,"Transport, extracellular",recon3d_gene,ABHD6
Transport pathways,"Transport, extracellular",recon3d_gene,LPL
Transport pathways,"Transport, extracellular",recon3d_gene,GPIHBP1
Transport pathways,"Transport, extracellular",recon3d_gene,SLC2A13
Transport pathways,"Transport, extracellular",recon3d_gene,SLC26A7
Transport pathways,"Transport, extracellular",recon3d_gene,SLC26A9
Transport pathways,"Transport, extracellular",recon3d_gene,SLC26A8
Transport pathways,"Transport, extracellular",recon3d_gene,SLC26A11
Transport pathways,"Transport, extracellular",recon3d_gene,SLC26A3
Transport pathways,"Transport, extracellular",recon3d_gene,SLC5A11
Transport pathways,"Transport, extracellular",recon3d_gene,SLC5A3
Transport pathways,"Transport, extracellular",recon3d_gene,SLC5A2
Transport pathways,"Transport, extracellular",recon3d_gene,SLC5A10
Transport pathways,"Transport, extracellular",recon3d_gene,SLC5A12
Transport pathways,"Transport, extracellular",recon3d_gene,SLC5A9
Transport pathways,"Transport, extracellular",recon3d_gene,SLC16A10
Transport pathways,"Transport, extracellular",recon3d_gene,SLC43A2
Transport pathways,"Transport, extracellular",recon3d_gene,SLC43A1
Transport pathways,"Transport, extracellular",recon3d_gene,TPP1
Transport pathways,"Transport, extracellular",recon3d_gene,SLC36A4
Transport pathways,"Transport, extracellular",recon3d_gene,SLC24A4
Transport pathways,"Transport, extracellular",recon3d_gene,SLC24A3
Transport pathways,"Transport, extracellular",recon3d_gene,SLC24A1
Transport pathways,"Transport, extracellular",recon3d_gene,SLC24A2
Transport pathways,"Transport, extracellular",recon3d_gene,ABCB6
Transport pathways,"Transport, extracellular",recon3d_gene,SLC31A1
Transport pathways,"Transport, extracellular",recon3d_gene,CP
Transport pathways,"Transport, extracellular",recon3d_gene,SLC32A1
Transport pathways,"Transport, extracellular",recon3d_gene,SLC34A3
Transport pathways,"Transport, extracellular",recon3d_gene,SLC36A2
Transport pathways,"Transport, extracellular",recon3d_gene,SLC36A1
Transport pathways,"Transport, extracellular",recon3d_gene,SLC5A8
Transport pathways,"Transport, extracellular",recon3d_gene,DPEP1
Transport pathways,"Transport, extracellular",recon3d_gene,CNDP2
Transport pathways,"Transport, extracellular",recon3d_gene,ABCA1
Transport pathways,"Transport, extracellular",recon3d_gene,ABCG5
Transport pathways,"Transport, extracellular",recon3d_gene,ABCG8
Transport pathways,"Transport, extracellular",recon3d_gene,ABCA3
Transport pathways,"Transport, extracellular",recon3d_gene,SLC29A4
Transport pathways,"Transport, extracellular",recon3d_gene,ATP11A
Transport pathways,"Transport, extracellular",recon3d_gene,ATP11C
Transport pathways,"Transport, extracellular",recon3d_gene,FOLR1
Transport pathways,"Transport, extracellular",recon3d_gene,FOLR2
Transport pathways,"Transport, extracellular",recon3d_gene,FOLR3
Transport pathways,"Transport, extracellular",recon3d_gene,SLC7A11
Transport pathways,"Transport, extracellular",recon3d_gene,ABCA4
Transport pathways,"Transport, extracellular",recon3d_gene,SLC41A1
Transport pathways,"Transport, extracellular",recon3d_gene,SLC41A2
Transport pathways,"Transport, extracellular",recon3d_gene,SLC13A4
Transport pathways,"Transport, extracellular",recon3d_gene,GC
Transport pathways,"Transport, extracellular",recon3d_gene,LRP2
Transport pathways,"Transport, extracellular",recon3d_gene,CUBN
Transport pathways,"Transport, extracellular",recon3d_gene,AMN
Transport pathways,"Transport, extracellular",recon3d_gene,AMT
Transport pathways,"Transport, extracellular",recon3d_gene,GOT2
Transport pathways,"Transport, extracellular",recon3d_gene,CD36
Transport pathways,"Transport, extracellular",recon3d_gene,SLCO2A1
Transport pathways,"Transport, extracellular",recon3d_gene,SLC13A5
Transport pathways,"Transport, extracellular",recon3d_gene,SLC27A6
Transport pathways,"Transport, extracellular",recon3d_gene,FABP3
Transport pathways,"Transport, extracellular",recon3d_gene,SLC27A1
Transport pathways,"Transport, extracellular",recon3d_gene,SLC27A3
Transport pathways,"Transport, extracellular",recon3d_gene,FABP2
Transport pathways,"Transport, extracellular",recon3d_gene,FABP1
Transport pathways,"Transport, extracellular",recon3d_gene,FABP7
Transport pathways,"Transport, extracellular",recon3d_gene,FABP5
Transport pathways,"Transport, extracellular",recon3d_gene,FABP6
Transport pathways,"Transport, extracellular",recon3d_gene,FABP4
Transport pathways,"Transport, extracellular",recon3d_gene,FABP12
Transport pathways,"Transport, extracellular",recon3d_gene,SLC2A8
Transport pathways,"Transport, extracellular",recon3d_gene,SLC2A1
Transport pathways,"Transport, extracellular",recon3d_gene,SLC2A3
Transport pathways,"Transport, extracellular",recon3d_gene,SLC2A2
Transport pathways,"Transport, extracellular",recon3d_gene,SLC2A10
Transport pathways,"Transport, extracellular",recon3d_gene,SLC2A7
Transport pathways,"Transport, extracellular",recon3d_gene,SLC2A5
Transport pathways,"Transport, extracellular",recon3d_gene,SLC2A11
Transport pathways,"Transport, extracellular",recon3d_gene,SLC40A1
Transport pathways,"Transport, extracellular",recon3d_gene,HNMT
Transport pathways,"Transport, extracellular",recon3d_gene,SLC29A2
Transport pathways,"Transport, extracellular",recon3d_gene,SLC29A1
Transport pathways,"Transport, extracellular",recon3d_gene,AQP8
Transport pathways,"Transport, extracellular",recon3d_gene,SLC10A6
Transport pathways,"Transport, extracellular",recon3d_gene,SLC6A18
Transport pathways,"Transport, extracellular",recon3d_gene,AQP1
Transport pathways,"Transport, extracellular",recon3d_gene,AQP4
Transport pathways,"Transport, extracellular",recon3d_gene,MIP
Transport pathways,"Transport, extracellular",recon3d_gene,AQP2
Transport pathways,"Transport, extracellular",recon3d_gene,AQP5
Transport pathways,"Transport, extracellular",recon3d_gene,AQP3
Transport pathways,"Transport, extracellular",recon3d_gene,AQP7
Transport pathways,"Transport, extracellular",recon3d_gene,AQP9
Transport pathways,"Transport, extracellular",recon3d_gene,AQP10
Transport pathways,"Transport, extracellular",recon3d_gene,SLC22A10
Transport pathways,"Transport, extracellular",recon3d_gene,SLC9A4
Transport pathways,"Transport, extracellular",recon3d_gene,SLC9A1
Transport pathways,"Transport, extracellular",recon3d_gene,SLC9A3
Transport pathways,"Transport, extracellular",recon3d_gene,SLC9A2
Transport pathways,"Transport, extracellular",recon3d_gene,SLC9A5
Transport pathways,"Transport, extracellular",recon3d_gene,LDLR
Transport pathways,"Transport, extracellular",recon3d_gene,LIPA
Transport pathways,"Transport, extracellular",recon3d_gene,SLC11A2
Transport pathways,"Transport, extracellular",recon3d_gene,ATP2B3
Transport pathways,"Transport, extracellular",recon3d_gene,ATP2B2
Transport pathways,"Transport, extracellular",recon3d_gene,ATP2B1
Transport pathways,"Transport, extracellular",recon3d_gene,ATP2B4
Transport pathways,"Transport, extracellular",recon3d_gene,ATP4A
Transport pathways,"Transport, extracellular",recon3d_gene,ATP4B
Transport pathways,"Transport, extracellular",recon3d_gene,SLC22A18
Transport pathways,"Transport, extracellular",recon3d_gene,LAP3
Transport pathways,"Transport, extracellular",recon3d_gene,GLTP
Transport pathways,"Transport, extracellular",recon3d_gene,SLC26A4
Transport pathways,"Transport, extracellular",recon3d_gene,PEPD
Transport pathways,"Transport, extracellular",recon3d_gene,ACP1
Transport pathways,"Transport, extracellular",recon3d_gene,ALPI
Transport pathways,"Transport, extracellular",recon3d_gene,ABCB1
Transport pathways,"Transport, extracellular",recon3d_gene,APOA5
Transport pathways,"Transport, extracellular",recon3d_gene,APOA1
Transport pathways,"Transport, extracellular",recon3d_gene,AGT
Transport pathways,"Transport, extracellular",recon3d_gene,APOA2
Transport pathways,"Transport, extracellular",recon3d_gene,ANGPTL4
Transport pathways,"Transport, extracellular",recon3d_gene,ATP8B1
Transport pathways,"Transport, extracellular",recon3d_gene,ATP8B2
Transport pathways,"Transport, extracellular",recon3d_gene,SLC6A20
Transport pathways,"Transport, extracellular",recon3d_gene,SLC47A1
Transport pathways,"Transport, extracellular",recon3d_gene,SLC47A2
Transport pathways,"Transport, extracellular",recon3d_gene,SLC17A8
Transport pathways,"Transport, extracellular",recon3d_gene,SLC17A7
Transport pathways,"Transport, extracellular",recon3d_gene,RHBG
Transport pathways,"Transport, extracellular",recon3d_gene,RHCG
Transport pathways,"Transport, extracellular",recon3d_gene,RHAG
Transport pathways,"Transport, extracellular",recon3d_gene,SLC4A5
Transport pathways,"Transport, extracellular",recon3d_gene,SLC4A4
Transport pathways,"Transport, extracellular",recon3d_gene,PRODH2
Transport pathways,"Transport, extracellular",recon3d_gene,SLC25A19
Transport pathways,"Transport, extracellular",recon3d_gene,SLC25A21
Transport pathways,"Transport, extracellular",recon3d_gene,SLC5A7
Transport pathways,"Transport, extracellular",recon3d_gene,SLC28A3
Transport pathways,"Transport, extracellular",recon3d_gene,SLC13A3
Transport pathways,"Transport, extracellular",recon3d_gene,SLC26A6
Transport pathways,"Transport, extracellular",recon3d_gene,SLC1A4
Transport pathways,"Transport, extracellular",recon3d_gene,SLC1A5
Transport pathways,"Transport, extracellular",recon3d_gene,SLC1A6
Transport pathways,"Transport, extracellular",recon3d_gene,SLC1A1
Transport pathways,"Transport, extracellular",recon3d_gene,SLC1A3
Transport pathways,"Transport, extracellular",recon3d_gene,SLC1A2
Transport pathways,"Transport, extracellular",recon3d_gene,SLC1A7
Transport pathways,"Transport, extracellular",recon3d_gene,SLC2A4
Transport pathways,"Transport, extracellular",recon3d_gene,SLC4A1
Transport pathways,"Transport, extracellular",recon3d_gene,SLC4A2
Transport pathways,"Transport, extracellular",recon3d_gene,SLC4A9
Transport pathways,"Transport, extracellular",recon3d_gene,SLC4A3
Transport pathways,"Transport, extracellular",recon3d_gene,SLC5A1
Transport pathways,"Transport, extracellular",recon3d_gene,SLC14A1
Transport pathways,"Transport, extracellular",recon3d_gene,SLC5A5
Transport pathways,"Transport, extracellular",recon3d_gene,SLC14A2
Transport pathways,"Transport, extracellular",recon3d_gene,SLC6A1
Transport pathways,"Transport, extracellular",recon3d_gene,SLC6A11
Transport pathways,"Transport, extracellular",recon3d_gene,SLC6A13
Transport pathways,"Transport, extracellular",recon3d_gene,SLC6A12
Transport pathways,"Transport, extracellular",recon3d_gene,SLC6A2
Transport pathways,"Transport, extracellular",recon3d_gene,SLC6A3
Transport pathways,"Transport, extracellular",recon3d_gene,SLC6A4
Transport pathways,"Transport, extracellular",recon3d_gene,SLC6A6
Transport pathways,"Transport, extracellular",recon3d_gene,SLC6A7
Transport pathways,"Transport, extracellular",recon3d_gene,SLC6A8
Transport pathways,"Transport, extracellular",recon3d_gene,SLC8A3
Transport pathways,"Transport, extracellular",recon3d_gene,SLC8A1
Transport pathways,"Transport, extracellular",recon3d_gene,SLC8A2
Transport pathways,"Transport, extracellular",recon3d_gene,SLC11A1
Transport pathways,"Transport, extracellular",recon3d_gene,SLC12A1
Transport pathways,"Transport, extracellular",recon3d_gene,SLC12A2
Transport pathways,"Transport, extracellular",recon3d_gene,SLC12A3
Transport pathways,"Transport, extracellular",recon3d_gene,SLC13A1
Transport pathways,"Transport, extracellular",recon3d_gene,SLC15A1
Transport pathways,"Transport, extracellular",recon3d_gene,SLC15A2
Transport pathways,"Transport, extracellular",recon3d_gene,SLC16A1
Transport pathways,"Transport, extracellular",recon3d_gene,SLC16A3
Transport pathways,"Transport, extracellular",recon3d_gene,SLC16A7
Transport pathways,"Transport, extracellular",recon3d_gene,SLC16A2
Transport pathways,"Transport, extracellular",recon3d_gene,SLC18A1
Transport pathways,"Transport, extracellular",recon3d_gene,SLC18A2
Transport pathways,"Transport, extracellular",recon3d_gene,SLC18A3
Transport pathways,"Transport, extracellular",recon3d_gene,SLC19A1
Transport pathways,"Transport, extracellular",recon3d_gene,SLC20A1
Transport pathways,"Transport, extracellular",recon3d_gene,SLC20A2
Transport pathways,"Transport, extracellular",recon3d_gene,SLC25A1
Transport pathways,"Transport, extracellular",recon3d_gene,SLC22A1
Transport pathways,"Transport, extracellular",recon3d_gene,SLC22A2
Transport pathways,"Transport, extracellular",recon3d_gene,SLC22A3
Transport pathways,"Transport, extracellular",recon3d_gene,SLC22A4
Transport pathways,"Transport, extracellular",recon3d_gene,SLC2A9
Transport pathways,"Transport, extracellular",recon3d_gene,SLC2A12
Transport pathways,"Transport, extracellular",recon3d_gene,SLC2A6
Transport pathways,"Transport, extracellular",recon3d_gene,SLC2A14
Transport pathways,"Transport, extracellular",recon3d_gene,SULT2A1
Transport pathways,"Transport, extracellular",recon3d_gene,SLC30A1
Transport pathways,"Transport, extracellular",recon3d_gene,SLC52A2
Transport pathways,"Transport, extracellular",recon3d_gene,SLC52A1
Transport pathways,"Transport, extracellular",recon3d_gene,SLC8B1
Transport pathways,"Transport, extracellular",recon3d_gene,SLC19A3
Transport pathways,"Transport, extracellular",recon3d_gene,SLC19A2
Transport pathways,"Transport, extracellular",recon3d_gene,CNDP1
Transport pathways,"Transport, extracellular",recon3d_gene,SLC22A16
Transport pathways,"Transport, extracellular",recon3d_gene,SLC5A6
Transport pathways,"Transport, extracellular",recon3d_gene,SLC13A2
Transport pathways,"Transport, extracellular",recon3d_gene,SLC28A2
Transport pathways,"Transport, extracellular",recon3d_gene,SLC28A1
Transport pathways,"Transport, extracellular",recon3d_gene,SLC16A8
Transport pathways,"Transport, extracellular",recon3d_gene,BSG
Transport pathways,"Transport, extracellular",recon3d_gene,SLC33A1
Transport pathways,"Transport, extracellular",recon3d_gene,SLC38A5
Transport pathways,"Transport, extracellular",recon3d_gene,SLC22A13
Transport pathways,"Transport, extracellular",recon3d_gene,SCARB1
Transport pathways,"Transport, extracellular",recon3d_gene,NPC1L1
Transport pathways,"Transport, extracellular",recon3d_gene,SLC4A7
Transport pathways,"Transport, extracellular",recon3d_gene,SLC4A8
Transport pathways,"Transport, extracellular",recon3d_gene,SLC4A10
Transport pathways,"Transport, extracellular",recon3d_gene,CD38
Transport pathways,"Transport, extracellular",recon3d_gene,SLC23A2
Transport pathways,"Transport, extracellular",recon3d_gene,SLC23A1
Protein metabolism,Protein modification,recon3d_gene,PADI2
Protein metabolism,Protein modification,recon3d_gene,PADI3
Protein metabolism,Protein modification,recon3d_gene,PADI1
Protein metabolism,Protein modification,recon3d_gene,PADI4
Protein metabolism,Protein modification,recon3d_gene,PADI6
Protein metabolism,Protein modification,recon3d_gene,ADPRH
Protein metabolism,Protein modification,recon3d_gene,FGR
Protein metabolism,Protein modification,recon3d_gene,MATK
Protein metabolism,Protein modification,recon3d_gene,DYRK4
Protein metabolism,Protein modification,recon3d_gene,BTK
Protein metabolism,Protein modification,recon3d_gene,FYN
Protein metabolism,Protein modification,recon3d_gene,CLK1
Protein metabolism,Protein modification,recon3d_gene,INSRR
Protein metabolism,Protein modification,recon3d_gene,MUSK
Protein metabolism,Protein modification,recon3d_gene,MAP2K3
Protein metabolism,Protein modification,recon3d_gene,FLT4
Protein metabolism,Protein modification,recon3d_gene,EPHA3
Protein metabolism,Protein modification,recon3d_gene,ROS1
Protein metabolism,Protein modification,recon3d_gene,STYK1
Protein metabolism,Protein modification,recon3d_gene,TNK2
Protein metabolism,Protein modification,recon3d_gene,LTK
Protein metabolism,Protein modification,recon3d_gene,ERBB3
Protein metabolism,Protein modification,recon3d_gene,MAP2K4
Protein metabolism,Protein modification,recon3d_gene,TIE1
Protein metabolism,Protein modification,recon3d_gene,FGFR2
Protein metabolism,Protein modification,recon3d_gene,FGFR3
Protein metabolism,Protein modification,recon3d_gene,TESK2
Protein metabolism,Protein modification,recon3d_gene,EPHA8
Protein metabolism,Protein modification,recon3d_gene,TXK
Protein metabolism,Protein modification,recon3d_gene,MAP2K7
Protein metabolism,Protein modification,recon3d_gene,FGFR1
Protein metabolism,Protein modification,recon3d_gene,EPHA6
Protein metabolism,Protein modification,recon3d_gene,TYRO3
Protein metabolism,Protein modification,recon3d_gene,JAK2
Protein metabolism,Protein modification,recon3d_gene,ABL1
Protein metabolism,Protein modification,recon3d_gene,PTK6
Protein metabolism,Protein modification,recon3d_gene,HCK
Protein metabolism,Protein modification,recon3d_gene,BMX
Protein metabolism,Protein modification,recon3d_gene,FLT1
Protein metabolism,Protein modification,recon3d_gene,CSK
Protein metabolism,Protein modification,recon3d_gene,DYRK1B
Protein metabolism,Protein modification,recon3d_gene,TYK2
Protein metabolism,Protein modification,recon3d_gene,JAK3
Protein metabolism,Protein modification,recon3d_gene,MET
Protein metabolism,Protein modification,recon3d_gene,EPHB6
Protein metabolism,Protein modification,recon3d_gene,TESK1
